property_id,check_in_date,room_category,successful_bookings,capacity,revenue,occupancy_percentage,day_of_week,day_type
16560,2022-05-04,RT3,10,20,1000,50.0,Wednesday,Weekday
17561,2022-05-04,RT3,10,19,1000,52.63157894736842,Wednesday,Weekday
18559,2022-05-04,RT3,10,23,1000,43.47826086956522,Wednesday,Weekday
16563,2022-05-04,RT3,12,20,1200,60.0,Wednesday,Weekday
17559,2022-05-04,RT3,12,16,1200,75.0,Wednesday,Weekday
16562,2022-05-04,RT3,11,18,1100,61.111111111111114,Wednesday,Weekday
18563,2022-05-04,RT3,11,23,1100,47.82608695652174,Wednesday,Weekday
19560,2022-05-04,RT3,11,19,1100,57.89473684210527,Wednesday,Weekday
17562,2022-05-04,RT4,2,6,200,33.33333333333333,Wednesday,Weekday
19559,2022-05-04,RT4,2,3,200,66.66666666666666,Wednesday,Weekday
16558,2022-05-04,RT4,2,3,200,66.66666666666666,Wednesday,Weekday
18561,2022-05-04,RT4,4,9,400,44.44444444444444,Wednesday,Weekday
16561,2022-05-04,RT4,5,10,500,50.0,Wednesday,Weekday
17560,2022-05-04,RT4,6,13,600,46.15384615384615,Wednesday,Weekday
17564,2022-05-04,RT4,9,17,900,52.94117647058824,Wednesday,Weekday
18560,2022-05-04,RT4,10,15,1000,66.66666666666666,Wednesday,Weekday
19560,2022-05-04,RT4,11,16,1100,68.75,Wednesday,Weekday
18559,2022-05-04,RT4,8,19,800,42.10526315789473,Wednesday,Weekday
17563,2022-05-04,RT4,11,19,1100,57.89473684210527,Wednesday,Weekday
19562,2022-05-04,RT4,8,14,800,57.14285714285714,Wednesday,Weekday
17559,2022-05-04,RT4,9,14,900,64.28571428571429,Wednesday,Weekday
18558,2022-05-04,RT4,11,20,1100,55.00000000000001,Wednesday,Weekday
18562,2022-05-04,RT4,12,20,1200,60.0,Wednesday,Weekday
18563,2022-05-04,RT4,8,18,800,44.44444444444444,Wednesday,Weekday
16563,2022-05-04,RT4,12,18,1200,66.66666666666666,Wednesday,Weekday
16559,2022-05-04,RT4,11,18,1100,61.111111111111114,Wednesday,Weekday
16562,2022-05-04,RT4,3,6,300,50.0,Wednesday,Weekday
17558,2022-05-04,RT4,3,6,300,50.0,Wednesday,Weekday
19563,2022-05-04,RT4,3,6,300,50.0,Wednesday,Weekday
16560,2022-05-04,RT4,3,7,300,42.857142857142854,Wednesday,Weekday
19558,2022-05-04,RT4,3,7,300,42.857142857142854,Wednesday,Weekday
19561,2022-05-04,RT4,3,7,300,42.857142857142854,Wednesday,Weekday
17561,2022-05-04,RT4,3,4,300,75.0,Wednesday,Weekday
16559,2022-05-05,RT1,16,30,1600,53.333333333333336,Thursday,Weekday
18560,2022-05-05,RT1,15,30,1500,50.0,Thursday,Weekday
19562,2022-05-05,RT1,19,30,1900,63.33333333333333,Thursday,Weekday
19563,2022-05-05,RT1,14,30,1400,46.666666666666664,Thursday,Weekday
17558,2022-05-05,RT1,10,19,1000,52.63157894736842,Thursday,Weekday
16558,2022-05-05,RT1,12,19,1200,63.1578947368421,Thursday,Weekday
17560,2022-05-05,RT1,20,40,2000,50.0,Thursday,Weekday
19558,2022-05-05,RT1,18,40,1800,45.0,Thursday,Weekday
19560,2022-05-05,RT1,18,26,1800,69.23076923076923,Thursday,Weekday
17561,2022-05-05,RT1,15,26,1500,57.692307692307686,Thursday,Weekday
16560,2022-05-05,RT1,17,34,1700,50.0,Thursday,Weekday
16561,2022-05-05,RT1,13,18,1300,72.22222222222221,Thursday,Weekday
16562,2022-05-05,RT1,15,31,1500,48.38709677419355,Thursday,Weekday
16563,2022-05-05,RT1,30,41,3000,73.17073170731707,Thursday,Weekday
17559,2022-05-05,RT1,21,32,2100,65.625,Thursday,Weekday
17562,2022-05-05,RT1,8,20,800,40.0,Thursday,Weekday
17563,2022-05-05,RT1,18,25,1800,72.0,Thursday,Weekday
18558,2022-05-05,RT1,8,15,800,53.333333333333336,Thursday,Weekday
18559,2022-05-05,RT1,16,42,1600,38.095238095238095,Thursday,Weekday
18561,2022-05-05,RT1,25,33,2500,75.75757575757575,Thursday,Weekday
18562,2022-05-05,RT1,24,38,2400,63.1578947368421,Thursday,Weekday
18563,2022-05-05,RT1,14,27,1400,51.85185185185185,Thursday,Weekday
19559,2022-05-05,RT1,13,24,1300,54.166666666666664,Thursday,Weekday
19561,2022-05-05,RT1,17,36,1700,47.22222222222222,Thursday,Weekday
17564,2022-05-05,RT1,6,16,600,37.5,Thursday,Weekday
19562,2022-05-05,RT2,15,23,1500,65.21739130434783,Thursday,Weekday
18563,2022-05-05,RT2,14,29,1400,48.275862068965516,Thursday,Weekday
17561,2022-05-05,RT2,25,36,2500,69.44444444444444,Thursday,Weekday
17558,2022-05-05,RT2,29,50,2900,57.99999999999999,Thursday,Weekday
16562,2022-05-05,RT2,20,43,2000,46.51162790697674,Thursday,Weekday
16561,2022-05-05,RT2,15,24,1500,62.5,Thursday,Weekday
16558,2022-05-05,RT2,13,22,1300,59.09090909090909,Thursday,Weekday
19560,2022-05-05,RT2,27,38,2700,71.05263157894737,Thursday,Weekday
16563,2022-05-05,RT2,25,38,2500,65.78947368421053,Thursday,Weekday
16559,2022-05-05,RT2,24,41,2400,58.536585365853654,Thursday,Weekday
19559,2022-05-05,RT2,23,41,2300,56.09756097560976,Thursday,Weekday
19558,2022-05-05,RT2,20,39,2000,51.28205128205128,Thursday,Weekday
17559,2022-05-05,RT2,26,39,2600,66.66666666666666,Thursday,Weekday
16560,2022-05-05,RT2,19,34,1900,55.88235294117647,Thursday,Weekday
18562,2022-05-05,RT2,22,34,2200,64.70588235294117,Thursday,Weekday
18559,2022-05-05,RT2,22,44,2200,50.0,Thursday,Weekday
17563,2022-05-05,RT2,28,44,2800,63.63636363636363,Thursday,Weekday
17562,2022-05-05,RT2,13,30,1300,43.333333333333336,Thursday,Weekday
18558,2022-05-05,RT2,15,30,1500,50.0,Thursday,Weekday
17564,2022-05-05,RT2,18,40,1800,45.0,Thursday,Weekday
18561,2022-05-05,RT2,26,40,2600,65.0,Thursday,Weekday
18560,2022-05-05,RT2,26,40,2600,65.0,Thursday,Weekday
17560,2022-05-05,RT2,20,45,2000,44.44444444444444,Thursday,Weekday
19561,2022-05-05,RT2,21,45,2100,46.666666666666664,Thursday,Weekday
19563,2022-05-05,RT2,22,45,2200,48.888888888888886,Thursday,Weekday
19563,2022-05-05,RT3,14,29,1400,48.275862068965516,Thursday,Weekday
19562,2022-05-05,RT3,19,29,1900,65.51724137931035,Thursday,Weekday
19561,2022-05-05,RT3,14,29,1400,48.275862068965516,Thursday,Weekday
18562,2022-05-05,RT3,18,29,1800,62.06896551724138,Thursday,Weekday
17558,2022-05-05,RT3,14,27,1400,51.85185185185185,Thursday,Weekday
17562,2022-05-05,RT3,11,27,1100,40.74074074074074,Thursday,Weekday
19559,2022-05-05,RT3,14,27,1400,51.85185185185185,Thursday,Weekday
16559,2022-05-05,RT3,20,32,2000,62.5,Thursday,Weekday
16558,2022-05-05,RT3,4,8,400,50.0,Thursday,Weekday
18561,2022-05-05,RT3,15,25,1500,60.0,Thursday,Weekday
18560,2022-05-05,RT3,16,24,1600,66.66666666666666,Thursday,Weekday
17560,2022-05-05,RT3,13,25,1300,52.0,Thursday,Weekday
16563,2022-05-05,RT3,14,20,1400,70.0,Thursday,Weekday
16562,2022-05-05,RT3,9,18,900,50.0,Thursday,Weekday
19558,2022-05-05,RT3,9,21,900,42.857142857142854,Thursday,Weekday
16560,2022-05-05,RT3,10,20,1000,50.0,Thursday,Weekday
17559,2022-05-05,RT3,10,16,1000,62.5,Thursday,Weekday
17563,2022-05-05,RT3,10,16,1000,62.5,Thursday,Weekday
18559,2022-05-05,RT3,10,23,1000,43.47826086956522,Thursday,Weekday
16561,2022-05-05,RT3,12,21,1200,57.14285714285714,Thursday,Weekday
18558,2022-05-05,RT3,12,26,1200,46.15384615384615,Thursday,Weekday
19560,2022-05-05,RT3,12,19,1200,63.1578947368421,Thursday,Weekday
17564,2022-05-05,RT3,12,24,1200,50.0,Thursday,Weekday
17561,2022-05-05,RT3,11,19,1100,57.89473684210527,Thursday,Weekday
18563,2022-05-05,RT3,11,23,1100,47.82608695652174,Thursday,Weekday
19559,2022-05-05,RT4,2,3,200,66.66666666666666,Thursday,Weekday
16558,2022-05-05,RT4,2,3,200,66.66666666666666,Thursday,Weekday
16560,2022-05-05,RT4,4,7,400,57.14285714285714,Thursday,Weekday
19561,2022-05-05,RT4,4,7,400,57.14285714285714,Thursday,Weekday
18561,2022-05-05,RT4,5,9,500,55.55555555555556,Thursday,Weekday
16561,2022-05-05,RT4,6,10,600,60.0,Thursday,Weekday
17560,2022-05-05,RT4,6,13,600,46.15384615384615,Thursday,Weekday
17564,2022-05-05,RT4,7,17,700,41.17647058823529,Thursday,Weekday
18560,2022-05-05,RT4,10,15,1000,66.66666666666666,Thursday,Weekday
19560,2022-05-05,RT4,10,16,1000,62.5,Thursday,Weekday
18559,2022-05-05,RT4,8,19,800,42.10526315789473,Thursday,Weekday
17563,2022-05-05,RT4,12,19,1200,63.1578947368421,Thursday,Weekday
19562,2022-05-05,RT4,9,14,900,64.28571428571429,Thursday,Weekday
17559,2022-05-05,RT4,8,14,800,57.14285714285714,Thursday,Weekday
18558,2022-05-05,RT4,11,20,1100,55.00000000000001,Thursday,Weekday
18562,2022-05-05,RT4,12,20,1200,60.0,Thursday,Weekday
18563,2022-05-05,RT4,10,18,1000,55.55555555555556,Thursday,Weekday
16563,2022-05-05,RT4,12,18,1200,66.66666666666666,Thursday,Weekday
16559,2022-05-05,RT4,13,18,1300,72.22222222222221,Thursday,Weekday
16562,2022-05-05,RT4,3,6,300,50.0,Thursday,Weekday
17558,2022-05-05,RT4,3,6,300,50.0,Thursday,Weekday
17562,2022-05-05,RT4,3,6,300,50.0,Thursday,Weekday
19563,2022-05-05,RT4,3,6,300,50.0,Thursday,Weekday
19558,2022-05-05,RT4,3,7,300,42.857142857142854,Thursday,Weekday
17561,2022-05-05,RT4,3,4,300,75.0,Thursday,Weekday
16559,2022-05-06,RT1,21,30,2100,70.0,Friday,Weekday
18560,2022-05-06,RT1,20,30,2000,66.66666666666666,Friday,Weekday
19562,2022-05-06,RT1,18,30,1800,60.0,Friday,Weekday
19563,2022-05-06,RT1,15,30,1500,50.0,Friday,Weekday
17558,2022-05-06,RT1,9,19,900,47.368421052631575,Friday,Weekday
16558,2022-05-06,RT1,10,19,1000,52.63157894736842,Friday,Weekday
17560,2022-05-06,RT1,18,40,1800,45.0,Friday,Weekday
19558,2022-05-06,RT1,18,40,1800,45.0,Friday,Weekday
19560,2022-05-06,RT1,17,26,1700,65.38461538461539,Friday,Weekday
17561,2022-05-06,RT1,16,26,1600,61.53846153846154,Friday,Weekday
16560,2022-05-06,RT1,19,34,1900,55.88235294117647,Friday,Weekday
16561,2022-05-06,RT1,12,18,1200,66.66666666666666,Friday,Weekday
16562,2022-05-06,RT1,14,31,1400,45.16129032258064,Friday,Weekday
16563,2022-05-06,RT1,23,41,2300,56.09756097560976,Friday,Weekday
17559,2022-05-06,RT1,19,32,1900,59.375,Friday,Weekday
17562,2022-05-06,RT1,8,20,800,40.0,Friday,Weekday
17563,2022-05-06,RT1,14,25,1400,56.00000000000001,Friday,Weekday
18558,2022-05-06,RT1,7,15,700,46.666666666666664,Friday,Weekday
18559,2022-05-06,RT1,18,42,1800,42.857142857142854,Friday,Weekday
18561,2022-05-06,RT1,23,33,2300,69.6969696969697,Friday,Weekday
18562,2022-05-06,RT1,24,38,2400,63.1578947368421,Friday,Weekday
18563,2022-05-06,RT1,12,27,1200,44.44444444444444,Friday,Weekday
19559,2022-05-06,RT1,14,24,1400,58.333333333333336,Friday,Weekday
19561,2022-05-06,RT1,20,36,2000,55.55555555555556,Friday,Weekday
17564,2022-05-06,RT1,7,16,700,43.75,Friday,Weekday
19562,2022-05-06,RT2,18,23,1800,78.26086956521739,Friday,Weekday
18563,2022-05-06,RT2,15,29,1500,51.724137931034484,Friday,Weekday
17561,2022-05-06,RT2,20,36,2000,55.55555555555556,Friday,Weekday
17558,2022-05-06,RT2,29,50,2900,57.99999999999999,Friday,Weekday
16562,2022-05-06,RT2,24,43,2400,55.81395348837209,Friday,Weekday
16561,2022-05-06,RT2,14,24,1400,58.333333333333336,Friday,Weekday
16558,2022-05-06,RT2,15,22,1500,68.18181818181817,Friday,Weekday
19560,2022-05-06,RT2,22,38,2200,57.89473684210527,Friday,Weekday
16563,2022-05-06,RT2,27,38,2700,71.05263157894737,Friday,Weekday
16559,2022-05-06,RT2,23,41,2300,56.09756097560976,Friday,Weekday
19559,2022-05-06,RT2,20,41,2000,48.78048780487805,Friday,Weekday
19558,2022-05-06,RT2,14,39,1400,35.8974358974359,Friday,Weekday
17559,2022-05-06,RT2,25,39,2500,64.1025641025641,Friday,Weekday
16560,2022-05-06,RT2,18,34,1800,52.94117647058824,Friday,Weekday
18562,2022-05-06,RT2,26,34,2600,76.47058823529412,Friday,Weekday
18559,2022-05-06,RT2,20,44,2000,45.45454545454545,Friday,Weekday
17563,2022-05-06,RT2,28,44,2800,63.63636363636363,Friday,Weekday
17562,2022-05-06,RT2,12,30,1200,40.0,Friday,Weekday
18558,2022-05-06,RT2,17,30,1700,56.666666666666664,Friday,Weekday
17564,2022-05-06,RT2,18,40,1800,45.0,Friday,Weekday
18561,2022-05-06,RT2,23,40,2300,57.49999999999999,Friday,Weekday
18560,2022-05-06,RT2,24,40,2400,60.0,Friday,Weekday
17560,2022-05-06,RT2,22,45,2200,48.888888888888886,Friday,Weekday
19561,2022-05-06,RT2,24,45,2400,53.333333333333336,Friday,Weekday
19563,2022-05-06,RT2,23,45,2300,51.11111111111111,Friday,Weekday
19563,2022-05-06,RT3,14,29,1400,48.275862068965516,Friday,Weekday
19562,2022-05-06,RT3,20,29,2000,68.96551724137932,Friday,Weekday
19561,2022-05-06,RT3,13,29,1300,44.827586206896555,Friday,Weekday
18562,2022-05-06,RT3,21,29,2100,72.41379310344827,Friday,Weekday
17558,2022-05-06,RT3,12,27,1200,44.44444444444444,Friday,Weekday
17562,2022-05-06,RT3,10,27,1000,37.03703703703704,Friday,Weekday
19559,2022-05-06,RT3,13,27,1300,48.148148148148145,Friday,Weekday
16559,2022-05-06,RT3,20,32,2000,62.5,Friday,Weekday
16558,2022-05-06,RT3,5,8,500,62.5,Friday,Weekday
18561,2022-05-06,RT3,17,25,1700,68.0,Friday,Weekday
16563,2022-05-06,RT3,15,20,1500,75.0,Friday,Weekday
17561,2022-05-06,RT3,13,19,1300,68.42105263157895,Friday,Weekday
19560,2022-05-06,RT3,13,19,1300,68.42105263157895,Friday,Weekday
18558,2022-05-06,RT3,14,26,1400,53.84615384615385,Friday,Weekday
18560,2022-05-06,RT3,14,24,1400,58.333333333333336,Friday,Weekday
16562,2022-05-06,RT3,9,18,900,50.0,Friday,Weekday
18559,2022-05-06,RT3,9,23,900,39.130434782608695,Friday,Weekday
17563,2022-05-06,RT3,10,16,1000,62.5,Friday,Weekday
19558,2022-05-06,RT3,10,21,1000,47.61904761904761,Friday,Weekday
17564,2022-05-06,RT3,10,24,1000,41.66666666666667,Friday,Weekday
16561,2022-05-06,RT3,12,21,1200,57.14285714285714,Friday,Weekday
17560,2022-05-06,RT3,12,25,1200,48.0,Friday,Weekday
18563,2022-05-06,RT3,12,23,1200,52.17391304347826,Friday,Weekday
16560,2022-05-06,RT3,11,20,1100,55.00000000000001,Friday,Weekday
17559,2022-05-06,RT3,11,16,1100,68.75,Friday,Weekday
17562,2022-05-06,RT4,2,6,200,33.33333333333333,Friday,Weekday
19559,2022-05-06,RT4,2,3,200,66.66666666666666,Friday,Weekday
16558,2022-05-06,RT4,2,3,200,66.66666666666666,Friday,Weekday
16560,2022-05-06,RT4,4,7,400,57.14285714285714,Friday,Weekday
18561,2022-05-06,RT4,4,9,400,44.44444444444444,Friday,Weekday
17560,2022-05-06,RT4,5,13,500,38.46153846153847,Friday,Weekday
16561,2022-05-06,RT4,6,10,600,60.0,Friday,Weekday
17564,2022-05-06,RT4,7,17,700,41.17647058823529,Friday,Weekday
18560,2022-05-06,RT4,9,15,900,60.0,Friday,Weekday
19560,2022-05-06,RT4,9,16,900,56.25,Friday,Weekday
18559,2022-05-06,RT4,9,19,900,47.368421052631575,Friday,Weekday
17563,2022-05-06,RT4,12,19,1200,63.1578947368421,Friday,Weekday
19562,2022-05-06,RT4,8,14,800,57.14285714285714,Friday,Weekday
17559,2022-05-06,RT4,8,14,800,57.14285714285714,Friday,Weekday
18558,2022-05-06,RT4,11,20,1100,55.00000000000001,Friday,Weekday
18562,2022-05-06,RT4,14,20,1400,70.0,Friday,Weekday
18563,2022-05-06,RT4,9,18,900,50.0,Friday,Weekday
16563,2022-05-06,RT4,11,18,1100,61.111111111111114,Friday,Weekday
16559,2022-05-06,RT4,11,18,1100,61.111111111111114,Friday,Weekday
16562,2022-05-06,RT4,3,6,300,50.0,Friday,Weekday
17558,2022-05-06,RT4,3,6,300,50.0,Friday,Weekday
19563,2022-05-06,RT4,3,6,300,50.0,Friday,Weekday
19558,2022-05-06,RT4,3,7,300,42.857142857142854,Friday,Weekday
19561,2022-05-06,RT4,3,7,300,42.857142857142854,Friday,Weekday
17561,2022-05-06,RT4,3,4,300,75.0,Friday,Weekday
19563,2022-05-07,RT3,20,29,2000,68.96551724137932,Saturday,Weekend
18560,2022-05-07,RT1,28,30,2800,93.33333333333333,Saturday,Weekend
19562,2022-05-07,RT1,28,30,2800,93.33333333333333,Saturday,Weekend
19563,2022-05-07,RT1,21,30,2100,70.0,Saturday,Weekend
17558,2022-05-07,RT1,15,19,1500,78.94736842105263,Saturday,Weekend
16558,2022-05-07,RT1,17,19,1700,89.47368421052632,Saturday,Weekend
17560,2022-05-07,RT1,31,40,3100,77.5,Saturday,Weekend
19558,2022-05-07,RT1,22,40,2200,55.00000000000001,Saturday,Weekend
19560,2022-05-07,RT1,26,26,2600,100.0,Saturday,Weekend
17561,2022-05-07,RT1,22,26,2200,84.61538461538461,Saturday,Weekend
16560,2022-05-07,RT1,26,34,2600,76.47058823529412,Saturday,Weekend
16561,2022-05-07,RT1,15,18,1500,83.33333333333334,Saturday,Weekend
16562,2022-05-07,RT1,25,31,2500,80.64516129032258,Saturday,Weekend
16563,2022-05-07,RT1,37,41,3700,90.2439024390244,Saturday,Weekend
17559,2022-05-07,RT1,29,32,2900,90.625,Saturday,Weekend
17562,2022-05-07,RT1,13,20,1300,65.0,Saturday,Weekend
17563,2022-05-07,RT1,21,25,2100,84.0,Saturday,Weekend
18558,2022-05-07,RT1,11,15,1100,73.33333333333333,Saturday,Weekend
18559,2022-05-07,RT1,22,42,2200,52.38095238095239,Saturday,Weekend
18561,2022-05-07,RT1,28,33,2800,84.84848484848484,Saturday,Weekend
18562,2022-05-07,RT1,33,38,3300,86.8421052631579,Saturday,Weekend
18563,2022-05-07,RT1,20,27,2000,74.07407407407408,Saturday,Weekend
19559,2022-05-07,RT1,18,24,1800,75.0,Saturday,Weekend
19561,2022-05-07,RT1,26,36,2600,72.22222222222221,Saturday,Weekend
17564,2022-05-07,RT1,9,16,900,56.25,Saturday,Weekend
19562,2022-05-07,RT2,22,23,2200,95.65217391304348,Saturday,Weekend
18563,2022-05-07,RT2,20,29,2000,68.96551724137932,Saturday,Weekend
17561,2022-05-07,RT2,30,36,3000,83.33333333333334,Saturday,Weekend
17558,2022-05-07,RT2,39,50,3900,78.0,Saturday,Weekend
16562,2022-05-07,RT2,31,43,3100,72.09302325581395,Saturday,Weekend
16561,2022-05-07,RT2,21,24,2100,87.5,Saturday,Weekend
16558,2022-05-07,RT2,18,22,1800,81.81818181818183,Saturday,Weekend
19560,2022-05-07,RT2,33,38,3300,86.8421052631579,Saturday,Weekend
16563,2022-05-07,RT2,37,38,3700,97.36842105263158,Saturday,Weekend
16559,2022-05-07,RT2,36,41,3600,87.8048780487805,Saturday,Weekend
19559,2022-05-07,RT2,28,41,2800,68.29268292682927,Saturday,Weekend
19558,2022-05-07,RT2,23,39,2300,58.97435897435898,Saturday,Weekend
17559,2022-05-07,RT2,33,39,3300,84.61538461538461,Saturday,Weekend
16560,2022-05-07,RT2,24,34,2400,70.58823529411765,Saturday,Weekend
18562,2022-05-07,RT2,28,34,2800,82.35294117647058,Saturday,Weekend
18559,2022-05-07,RT2,28,44,2800,63.63636363636363,Saturday,Weekend
17563,2022-05-07,RT2,39,44,3900,88.63636363636364,Saturday,Weekend
17562,2022-05-07,RT2,16,30,1600,53.333333333333336,Saturday,Weekend
18558,2022-05-07,RT2,22,30,2200,73.33333333333333,Saturday,Weekend
17564,2022-05-07,RT2,21,40,2100,52.5,Saturday,Weekend
18561,2022-05-07,RT2,40,40,4000,100.0,Saturday,Weekend
18560,2022-05-07,RT2,38,40,3800,95.0,Saturday,Weekend
17560,2022-05-07,RT2,31,45,3100,68.88888888888889,Saturday,Weekend
19561,2022-05-07,RT2,34,45,3400,75.55555555555556,Saturday,Weekend
19563,2022-05-07,RT2,31,45,3100,68.88888888888889,Saturday,Weekend
16559,2022-05-07,RT1,28,30,2800,93.33333333333333,Saturday,Weekend
19562,2022-05-07,RT3,26,29,2600,89.65517241379311,Saturday,Weekend
19561,2022-05-07,RT3,22,29,2200,75.86206896551724,Saturday,Weekend
18562,2022-05-07,RT3,29,29,2900,100.0,Saturday,Weekend
17558,2022-05-07,RT3,19,27,1900,70.37037037037037,Saturday,Weekend
17562,2022-05-07,RT3,16,27,1600,59.25925925925925,Saturday,Weekend
19559,2022-05-07,RT3,20,27,2000,74.07407407407408,Saturday,Weekend
16559,2022-05-07,RT3,28,32,2800,87.5,Saturday,Weekend
16558,2022-05-07,RT3,7,8,700,87.5,Saturday,Weekend
17560,2022-05-07,RT3,18,25,1800,72.0,Saturday,Weekend
18561,2022-05-07,RT3,21,25,2100,84.0,Saturday,Weekend
16561,2022-05-07,RT3,20,21,2000,95.23809523809523,Saturday,Weekend
16563,2022-05-07,RT3,17,20,1700,85.0,Saturday,Weekend
17561,2022-05-07,RT3,19,19,1900,100.0,Saturday,Weekend
18558,2022-05-07,RT3,19,26,1900,73.07692307692307,Saturday,Weekend
18560,2022-05-07,RT3,20,24,2000,83.33333333333334,Saturday,Weekend
18563,2022-05-07,RT3,18,23,1800,78.26086956521739,Saturday,Weekend
19560,2022-05-07,RT3,16,19,1600,84.21052631578947,Saturday,Weekend
17563,2022-05-07,RT3,15,16,1500,93.75,Saturday,Weekend
18559,2022-05-07,RT3,15,23,1500,65.21739130434783,Saturday,Weekend
17564,2022-05-07,RT3,15,24,1500,62.5,Saturday,Weekend
16560,2022-05-07,RT3,14,20,1400,70.0,Saturday,Weekend
16562,2022-05-07,RT3,14,18,1400,77.77777777777779,Saturday,Weekend
17559,2022-05-07,RT3,14,16,1400,87.5,Saturday,Weekend
19558,2022-05-07,RT3,12,21,1200,57.14285714285714,Saturday,Weekend
19559,2022-05-07,RT4,2,3,200,66.66666666666666,Saturday,Weekend
16562,2022-05-07,RT4,4,6,400,66.66666666666666,Saturday,Weekend
19558,2022-05-07,RT4,4,7,400,57.14285714285714,Saturday,Weekend
17561,2022-05-07,RT4,4,4,400,100.0,Saturday,Weekend
16560,2022-05-07,RT4,5,7,500,71.42857142857143,Saturday,Weekend
17558,2022-05-07,RT4,5,6,500,83.33333333333334,Saturday,Weekend
19561,2022-05-07,RT4,5,7,500,71.42857142857143,Saturday,Weekend
19563,2022-05-07,RT4,5,6,500,83.33333333333334,Saturday,Weekend
16561,2022-05-07,RT4,9,10,900,90.0,Saturday,Weekend
17560,2022-05-07,RT4,10,13,1000,76.92307692307693,Saturday,Weekend
18561,2022-05-07,RT4,8,9,800,88.88888888888889,Saturday,Weekend
17564,2022-05-07,RT4,12,17,1200,70.58823529411765,Saturday,Weekend
18560,2022-05-07,RT4,14,15,1400,93.33333333333333,Saturday,Weekend
19560,2022-05-07,RT4,16,16,1600,100.0,Saturday,Weekend
18559,2022-05-07,RT4,13,19,1300,68.42105263157895,Saturday,Weekend
17563,2022-05-07,RT4,16,19,1600,84.21052631578947,Saturday,Weekend
19562,2022-05-07,RT4,13,14,1300,92.85714285714286,Saturday,Weekend
17559,2022-05-07,RT4,14,14,1400,100.0,Saturday,Weekend
18558,2022-05-07,RT4,15,20,1500,75.0,Saturday,Weekend
18562,2022-05-07,RT4,19,20,1900,95.0,Saturday,Weekend
18563,2022-05-07,RT4,12,18,1200,66.66666666666666,Saturday,Weekend
16563,2022-05-07,RT4,15,18,1500,83.33333333333334,Saturday,Weekend
16559,2022-05-07,RT4,16,18,1600,88.88888888888889,Saturday,Weekend
17562,2022-05-07,RT4,3,6,300,50.0,Saturday,Weekend
16558,2022-05-07,RT4,3,3,300,100.0,Saturday,Weekend
16559,2022-05-08,RT1,28,30,2800,93.33333333333333,Sunday,Weekend
18560,2022-05-08,RT1,25,30,2500,83.33333333333334,Sunday,Weekend
19562,2022-05-08,RT1,27,30,2700,90.0,Sunday,Weekend
19563,2022-05-08,RT1,22,30,2200,73.33333333333333,Sunday,Weekend
17558,2022-05-08,RT1,15,19,1500,78.94736842105263,Sunday,Weekend
16558,2022-05-08,RT1,18,19,1800,94.73684210526315,Sunday,Weekend
17560,2022-05-08,RT1,29,40,2900,72.5,Sunday,Weekend
19558,2022-05-08,RT1,23,40,2300,57.49999999999999,Sunday,Weekend
19560,2022-05-08,RT1,22,26,2200,84.61538461538461,Sunday,Weekend
17561,2022-05-08,RT1,26,26,2600,100.0,Sunday,Weekend
16560,2022-05-08,RT1,26,34,2600,76.47058823529412,Sunday,Weekend
16561,2022-05-08,RT1,15,18,1500,83.33333333333334,Sunday,Weekend
16562,2022-05-08,RT1,23,31,2300,74.19354838709677,Sunday,Weekend
16563,2022-05-08,RT1,39,41,3900,95.1219512195122,Sunday,Weekend
17559,2022-05-08,RT1,31,32,3100,96.875,Sunday,Weekend
